Catherina McMenemy	Rush	3
Nanni Tiptaft	Xavier Rudd	3
Tammie O'Lagene	Helium Vola	4
Ailbert Aarons	Bennie Moten's Kansas City Orchestra	3
Giorgia Belcham	Jorge Ben Jor	3
Hayyim Hawtry	Wynonie Harris	3
Hube Zarfati	Horace Silver	3
Carlotta Waltho	Ania Szarmach	4
Dayna Bierling	Richard Thompson	4
Derward Ostler	LCD Soundsystem	5
Ruth MacHarg	"Earth	4
Jonah Jeratt	Jimmy Ruffin	3
Isaiah Curry	Pete Seeger	4
Lemmie Ounsworth	Ozric Tentacles	4
Hamel Gerriet	"Earth	4
Kalindi Johannes	Turbonegro	4
Bethany Webby	Mystikal	5
Marne Alessandrini	Sly & The Family Stone	4
Danna McAdam	Nnenna Freelon	3
Vin Slot	Django Reinhardt	3
Butch Shovel	LCD Soundsystem	4
Ringo Pedican	Blind Melon	3
Kerianne Print	Blackmore's Night	4
Richardo Laxe	The Five Keys	3
Nils Carlon	Marc Anthony	4
Godfry Dran	Sayag Jazz Machine	3
Lacie De Launde	Shalamar	3
Booth Lukehurst	Django Reinhardt	3
Winonah Pashenkov	Chris Thile	4
Gypsy Jurczik	Sunday Drive	3
Udell Giacoppoli	Cab Calloway	4
Roscoe Domeny	The Golden Gate Quartet	4
Laurella Houlaghan	Bryan Savage	4
Rhonda Wahner	Tre Allegri Ragazzi Morti	4
Meggi Proback	M&G	4
Baily Snaddin	Os Travessos	3
Alisha Dabinett	Hank Snow	3
Mavra Bouskill	Pete Seeger	4
Rachelle California	Yonder Mountain String Band	4
Sabrina Blei	Wilderness	4
Blancha Panas	Cypress Hill	4
Sim Dust	The Wolfgang Press	4
Cyril Paulton	Alvin Lee	3
Roddy Lattie	Third Day	4
Aloysia Malone	Excel	4
Tanhya McIlharga	Purple City	4
Guido Dominicacci	Dean Frazer	4
Lonee Purton	Burl Ives	4
Gladi Whorall	Tuomari Nurmio	4
Arabella Lougheed	Bennie Moten's Kansas City Orchestra	3
Sharona Dunstall	65daysofstatic	4
Pepi Locket	Robbie Fulks	4
Blaire Blount	"Earth	4
Abel Hutable	Téléphone	4
Kalinda Iacovini	The Pointer Sisters	4
Carlen Peetermann	The String Cheese Incident	4
Chas Burris	Howlin' Wolf	4
Tan Churchard	Mory Kanté	3
Dorry Itzik	Eric Steckel	3
Lari Bellham	Deerhoof	4
Thurstan McKenna	The Five Keys	4
Ignace Usher	Tahiti 80	3
Derry Watson-Brown	Happy Apple	3
Konstanze Hansen	Helium Vola	4
Rozella Langworthy	Jimmy Ruffin	4
Matty Rann	Robbie Seay Band	4
Bobbie Ballham	Count Basie Big Band	3
Bone Loughney	Björn Rosenström	4
Shirlee Soppit	Burl Ives	4
Jacinthe Miquelet	Luna	4
Avivah Wordsworth	Julie London	4
Tomkin Tidbold	Burl Ives	4
Basilius Hatfield	Julie London	4
Hollie Lavington	Absolute	3
Benyamin Lantry	Machine Head	4
Birgit Bum	Maino	4
Marlena Hallock	Nural	3
Delmer Okenden	Wilbert Harrison	3
Falito Henrichsen	Bethany Dillon	5
Anna-maria MacRanald	a-ha	3
Sibley Harewood	Run Level Zero	3
Alissa Tellett	Attention Deficit	3
Constanta Huxtable	Macbeth	3
Ab Strippling	Merauder	4
Jamill Cayford	Sinéad O'Connor	4
Gaston Allsobrook	Idlewild	4
Bruce Gutherson	Dustin O'Halloran	4
Delphine Wawer	Burl Ives	4
Boyce Gallager	Pet Shop Boys	5
Shelton Klebes	Buck 65	4
Kerby Bricknell	Raw Power	3
Martguerita Fursse	Tahiti 80	3
Beauregard Ceney	Pete Seeger	4
Collete Robillart	Burl Ives	4
Dulce Hryskiewicz	Jim Lauderdale	4
Gladi Thow	Nicholas Payton	4
Packston Christie	Jamaram	4
Reggi Duling	Paperboys	3
Marvin Pietrowski	Cledus T. Judd	3
Murray McReidy	Coolio	4
Randall Hackinge	LCD Soundsystem	4
Nanon Edmeads	Carl Perkins	4
Sonya Shalders	Clarence Carter	3
Kattie Duddan	The Andrews Sisters	5
Willdon Buxam	Ozric Tentacles	3
Misha Diwell	Paperboys	4
Jessee Abraham	Téléphone	4
Margie Plessing	The String Cheese Incident	4
Malynda Drever	Miquel Brown	4
Berti Jarvis	The Wolfgang Press	4
Kelly Larrie	Alvin And The Chipmunks	4
Jerad Cowthart	Alvin And The Chipmunks	4
Del Drewett	Groove Collective	3
Morton Baythorp	Krishna Das	5
Jard Reilingen	Howlin' Wolf	3
Ella Nathan	a-ha	3
Emogene Viveash	Pet Shop Boys	3
Glynnis Dronsfield	Ralph Stanley	4
Sheffield Attfield	Alkaline Trio	3
Dwight Waddam	Bryan Savage	4
Silva Eginton	Pierangelo Bertoli	4
Lilla Killock	Orson	3
Grete Savell	Cab Calloway	4
Stanley Burnett	a-ha	3
Ulrike Secrett	José Mercé	3
Audre Targett	Kill Your Idols	4
Monro Morrilly	Bethany Dillon	4
Rafael Spanswick	Necro	3
Bernice Maroney	Daze	3
Maximo Gleder	"Earth	4
Hettie Shrubb	Yo La Tengo	4
Dorie Wyllcock	Deerhoof	6
Marga Maclaine	Blind Melon	4
Shelley Kegan	Miquel Brown	3
Martie Dewhurst	Miquel Brown	4
Denny Crosston	Jean-Michel Jarre	4
Glenden Bore	Alabama 3	4
Giffie Densie	Hank Snow	5
Rodrique Moff	Alkaline Trio	4
Cybil Franciotti	Hanna Pakarinen	5
Pat Chew	Frank Gambale	3
Irv Riccio	Deerhoof	5
Mitzi Duchart	Orson	3
Abdul Brisco	Ismael Serrano	3
Nomi Toomey	Fragma	3
Danyette Eaglesham	Daniele Silvestri	3
Constanta Loughman	Blind Melon	3
Renaud Fitzroy	Fightstar	5
Rey Le Estut	Tahiti 80	3
Callie Chugg	Seamus Haji / KayJay	3
Chrissie Caherny	Django Reinhardt	3
Ashely MacIlurick	Gloria Gaynor	3
Klarika Nelson	Marc Anthony	5
Hal Mulvey	Cab Calloway	4
Augie Kittiman	Zeke	4
Nataniel Dast	The Twilight Singers	3
Sarena Millett	Asobi Seksu	5
Rayna Achurch	Rush	3
Lutero Dimanche	The Delfonics	4
Consuela Hunter	Cypress Hill	4
Waverly Walford	Primal Fear	4
Rufus Gawler	Jean-Michel Jarre	4
Normie Whatford	Bass Junkie	3
Merry Ferrant	23 Skidoo	3
Vincents MacMenamin	The Carter Family	3
Amandy Harroway	Matthew Dear	3
Juieta Dives	Hank Snow	4
Lauree Mayston	Charles Mingus	3
Torrence Hakking	Lil' KeKe	4
Teirtza Flannigan	Johnny Thunders & the Heartbreakers	3
Barrie Eydel	Georgie Fame	4
Roby Vaadeland	Bryan Adams	5
Tanitansy Tootin	Bryan Savage	3
Obie Cripin	Epica	3
Darcy Christescu	Drums & Tuba	3
Karlan Fyndon	dd/mm/yyyy	3
Michaella Lukas	Psyche	3
Vachel Kimblin	Mike Oldfield	5
Daniella Portman	Articolo 31	4
Constantino Delaprelle	Section 25	4
Patty Cestard	Bryan Savage	3
Reece Karran	Fragma	3
Meredeth Stempe	We Shot The Moon	3
Hobie Wellard	Suns of Arqa	3
Wendy Sheering	Jimmy Ruffin	3
Brannon Weaver	The Nitty Gritty Dirt Band	4
Barbaraanne Hosten	Asobi Seksu	4
Lynnelle Floyd	iiO	4
Martha Counihan	Jorge Ben Jor	3
Keefe Wrigley	Cab Calloway	4
Henrieta McAlindon	Miquel Brown	4
Griswold Brimm	Primal Fear	4
Brier Patriche	Téléphone	3
Lorrie Demogeot	Edenbridge	5
Kathie Ohlsen	L'Affaire Louis' Trio	3
Caritta Fencott	Horace Silver	4
Paulina Plumer	Slick Shoes	3
Theodore Klemenz	Daniele Silvestri	4
Clarisse Anespie	Dario Zenker	3
Corny Vanezis	Beat Dominator	4
Rory Canas	Howlin' Wolf	4
Templeton Gareisr	The Duhks	4
Giuseppe Wabe	Bethany Dillon	4
Sue Darnbrook	Stabbing Westward	4
Leontyne Bumpass	Hanna Pakarinen	4
Bernardina Cuttler	Issa Bagayogo	5
Monika Hardy-Piggin	Lil' KeKe	4
Aldon Stredwick	Sonic Youth	5
Archibold Ketton	The Stingers ATX	3
Hattie Snozzwell	Howlin' Wolf	4
Kaylee Braunlein	Les McCann	3
Malia Petz	Drums & Tuba	3
Katharina Hazard	Grateful Dead	4
Alfonse Spain	Jacob Fred Jazz Odyssey	3
Leann Porson	Pierangelo Bertoli	3
Myriam Dorie	Narnia	4
Abba Brandoni	24-7 Spyz	4
Reggis Currall	Burl Ives	4
Cyndi Menichelli	Rosie Thomas	3
Elmer Falcus	Opa Cupa	3
Laurene MacDowal	Terence Trent D'arby	6
Calvin Ouldred	Peace Division	3
Marchelle Chaddock	Sepultura	3
Germaine Tottem	Proyecto Uno	3
Osgood Ballham	Foetus	3
Douglass Hancell	Maino	3
Damian Camacke	Pet Shop Boys	4
Clem Lachaize	Delerium	4
Averell Berendsen	Bruce Dickinson	3
Stormie Strete	Ozric Tentacles	3
Randi Midlane	Mechanical Poet	3
Cly Dibdale	Escape The Fate	3
Leonerd Welbrock	Morrissey	4
Lila Vellden	Cozy Powell	3
Veriee Burnup	Slick Shoes	3
Brigitte Philipard	ASD	3
Isobel Sisneros	Israel Philharmonic Orchestra	3
Meredithe Salamon	Pet Shop Boys	4
Arlen Freeborne	Revl9n	4
Archy Greaterex	Warren Hill	4
Marabel Lewer	Pete Seeger	5
Hunt Kearn	Number One Gun	4
Adara Strover	Jimmy Ruffin	3
Cyrill Forsard	Rush	4
Nissie Bough	The Big Bopper	3
Sharia Duerden	Galactic Cowboys	3
Natalee Samuels	Rush	4
Filmore Jailler	Robbie Seay Band	4
Tobin Charnock	Lena Horne	4
Kris Loins	Vince Guaraldi Trio	4
Monroe Stroton	Nnenna Freelon	3
Normy Nealand	Pete Seeger	5
Gene Poytress	Leatherface	4
Gannon Towne	Asobi Seksu	4
Ernaline Brantl	Bryan Savage	3
Zulema Cogzell	Primal Fear	4
Bree Porritt	Sly & The Family Stone	5
Sharon Barnewell	Suzy Bogguss	3
Nanci Le Barre	Chrome	4
Micheil Brodway	Alison Moyet	3
Justina Garrettson	Suns of Arqa	4
Isidro Jeannequin	a-ha	3
Jarred Buckthorp	Sidonie	4
Dianne Terzi	Jimmy Ruffin	4
Felipe Squire	Bruce Dickinson	4
Mervin Cheeney	The Pointer Sisters	4
Jehu Malins	mind.in.a.box	3
Margarette Lonsdale	Morrissey	4
Ollie Splevings	Delerium	4
Balduin Hankin	The Wonder Stuff	3
Sheeree Gregorace	Tujiko Noriko	4
Jonah Loreit	Jimi Tenor	3
Thadeus Moynihan	Ozric Tentacles	5
Jen Vanacci	Blind Melon	3
Henrie Cushworth	Cab Calloway	4
Leonanie Heephy	Dodgy	3
Lionel Seabert	The Herbaliser	4
Conney Baulk	Robert Hood	3
Rozalie Legonidec	Nnenna Freelon	4
Lem Jocic	Primal Fear	4
Helge Cammocke	Leeland	4
Mohandas Gibbieson	Carcass	5
Issy Ing	Slayer	4
Nanete Wiffen	Traffic	4
Charo Craxford	Cypress Hill	3
Vinnie Capnerhurst	Fanny	3
Leigh Leggin	Cab Calloway	5
Sybille Jacobowitz	Jacob Fred Jazz Odyssey	4
Michell Atterley	Mediæval Bæbes	4
Greggory Saveall	Tahiti 80	3
Shalne Beer	Les McCann	3
Cornie Sinnatt	Stephen Duffy	3
Valentin Stachini	Sonny & Cher	4
Suzy Lawleff	Third Day	4
Austin Furminger	Pro-Pain	4
Bill Daly	Jean-Michel Jarre	5
Lynnea Quennell	The Duke Spirit	3
Rem Harcombe	Phil Keaggy	4
Arri Merton	Perry Como	4
Terese Scheffel	Die Hunns	3
Kimball Woodfield	Frank Gambale	4
Naomi O'Sheeryne	The Gourds	4
Adriane Gregoli	Deerhoof	4
Engelbert Shoutt	Pet Shop Boys	4
Fenelia Azemar	Ozric Tentacles	3
Loraine Hargroves	Da Weasel	3
Maryjane Barock	At The Drive-In	4
Codee Sangwine	Nnenna Freelon	3
Chantalle Koschek	Les McCann	3
Herculie Kensett	Fanny	3
Serena Stickney	Hey Negrita	4
Jeanne Devonald	Tiffany	3
Ricca Akram	Yonder Mountain String Band	3
Tonia Ludmann	Pet Shop Boys	3
Chickie Gatehouse	The Andrews Sisters	3
Mada Furley	Riccardo Fogli	3
Filip Shucksmith	Bryan Adams	4
Tybalt Liggons	Kruiz	4
Veronika Sargood	Free Kitten	3
Audie Edelheit	The Style Council	4
Hill Chantrell	a-ha	3
Albertina Van Geffen	Sakis Rouvas	4
Yehudi Madelin	Sonny Boy Williamson	4
Christean Camoletto	New Edition	3
Fanchette Pinor	Julie Andrews	4
Nedi Stain	Gas Huffer	4
Engelbert Cullerne	Frankie Valli & The Four Seasons	6
Saundra Langston	Chet Baker	5
Papageno Gurling	La Excepción	3
Dorice Yukhin	Z5	4
Ashla Elsworth	Mis-Teeq	3
Gilemette Neenan	Niacin	4
Taddeo Hamlin	Mothboy	3
Gerik Hornung	Count Basie Big Band	4
Barrett Vance	Shirley & Lee	4
Viki Cunnell	Yma Sumac	4
Babbette Pampling	The Damage Manual	4
Marin Nigh	Dodgy	3
Sallie Fulham	Dead Or Alive	4
Atalanta Raggitt	Sly & The Family Stone	4
Kayle Leneham	Frankie Valli & The Four Seasons	4
Mandy Dannehl	Caedmon's Call	4
Rudie Balden	Dodgy	3
Garvin Planque	Dubee	3
Kristyn Bibbie	Mis-Teeq	4
Lonnard Whitmarsh	Frankie Valli & The Four Seasons	5
Misha Byres	Primal Fear	4
Anderson Penhallurick	Idlewild	4
Kandace Beddo	Yo La Tengo	4
Husein Feechum	24-7 Spyz	4
Gothart Corneil	Groove Collective	3
Casey Prozescky	Junior Mance	4
Guntar Norvell	The Gourds	3
Maxim Rutigliano	Martyr AD	4
Bronson Goaley	Diam's	3
Ward Bonhill	Groove Collective	3
Duane Stivani	Edge of Sanity	3
Yancy Fernehough	Grave Digger	5
Alyosha Jiranek	Deerhoof	5
Barty Edess	Ismael Serrano	4
Bryce Foro	East Side Beat	4
Goober Lugg	DJ Vadim	4
Hedy Shury	Queen	3
Jasen Meehan	Carcass	4
Letitia Gehring	Jimi Tenor	3
Malcolm Dorrity	Knee Deep	3
Vidovic Screeton	Vanden Plas	4
Eddi Gratrix	Bethany Dillon	4
Marjy Bradwell	Gloria Gaynor	5
Reed Valenta	The End	3
Cross Reyburn	Rosin Coven	3
Miranda Hair	Blu Mar Ten	4
Max Shardlow	Bryan Savage	3
Yoshiko Petty	Memphis Slim	4
Chandler Sandom	Dakota Staton	5
Oliviero Boumphrey	Helium Vola	4
Brina Gresswood	a-ha	4
Lindsey Adam	Cledus T. Judd	4
Mallissa Brundill	The Duke Spirit	3
Norbert Meigh	Craig David	5
Augie Brosoli	Alphawezen	4
Devonne Swansborough	Ryoji Ikeda	3
Aurelea Mugglestone	Pet Shop Boys	4
Tamar Rivenzon	We Shot The Moon	4
Cass Duckwith	DJ Vadim	4
Leon Flitcroft	The Bear Quartet	3
Margette Alexander	Temposhark	3
Julian Feeham	Run Level Zero	3
Rolph Icom	MC Eiht	4
Elene Monelle	Muddy Waters	3
Pieter Driver	Discipline	4
Auroora Swinyard	Erroll Garner	4
Wendye Murthwaite	Howlin' Wolf	6
Caz Pletts	A Life Once Lost	3
Wyatt Naseby	Jimi Tenor	3
Kizzie Long	Frankie Valli & The Four Seasons	4
Arlette Stirzaker	Cab Calloway	3
Audi Pelerin	Perry Como	4
Moritz Durante	The Swingle Singers	4
Hesther Imason	Frankie Bones	3
Ardra Butchart	Carl Perkins	4
Rollins Galea	a-ha	4
Alberta Ricardet	Ismael Serrano	4
Tiffy Tolcharde	Nový Svět	4
Brittaney Stoakley	Jamelia	3
Walt Chestnut	Excel	4
Nicolai Haggar	Bryan Adams	5
Phelia Rous	Slayer	4
Antin Massimo	Tiga	3
King Pie	Suns of Arqa	3
Abbott Camplen	Slick Shoes	3
Bonita Kaas	Horace Silver	4
Kelsy Goschalk	Bryan Adams	4
Marlow Badini	The Andrews Sisters	3
Parry Kaubisch	Perry Como	3
Raimondo Tresler	Pierangelo Bertoli	4
Elset Keeffe	Crime & the City Solution	3
Salomon Rosbrough	Gerald Jay Markoe	4
Gabriela Syms	Zao	4
Delano Toffler	The Coasters	4
Desmund Kernley	Tragedy Khadafi	4
Lisle Sankey	Bryan Savage	3
Marrilee Armitage	Samantha Fox	4
Syd Jeyes	Lulu Santos	4
Dorey Ormonde	iiO	4
Brigg Hindenburg	LCD Soundsystem	5
Morganica Caskie	Alvin And The Chipmunks	4
Brendis Choppen	Lesbians on Ecstasy	3
Ardith Stiles	Gloria Gaynor	4
Udell Holworth	Bethany Dillon	4
Edsel Bundock	Pierangelo Bertoli	3
Morly Trelevan	Jan Hammer	3
Cheston Thredder	Elis Regina	3
Candis Ixer	Bryan Savage	3
Sidonia Threlkeld	The Wolfgang Press	4
Natalie Ziemen	Sepultura	3
Yoshi Symondson	Yma Sumac	4
Ramon Barge	The Wolfgang Press	4
Ernestus Loblie	Frankie Valli & The Four Seasons	5
Gabriel Rainford	蔡依林	5
Carissa Borborough	Ozric Tentacles	4
Camila Radage	Reverend Horton Heat	4
Margot Swinfen	Primal Fear	3
Fred Dooley	Horace Silver	3
Quent Tunnoch	Howlin' Wolf	3
Olin Ullrich	"Earth	4
Kristen Huggett	Dragonland	3
Sean Chapellow	Pierangelo Bertoli	4
Leonhard Starzaker	Frankie Valli & The Four Seasons	3
Neilla Canellas	Howlin' Wolf	5
Courtney Hodgets	Charles Mingus	4
Marieann de Chastelain	The Wolfgang Press	4
Irwin Benda	Big B	4
Iver Olczak	La Casa Azul	3
Keefe Shyram	Sav Killz	3
Alikee Brearton	The Shadows of Knight	4
Sigrid Thick	Temposhark	3
Raviv Clouston	Frankie Valli & The Four Seasons	4
Dallis Motto	The Herbaliser	4
Rosamund Spafford	Samantha Fox	3
Clement Ovanesian	Dead Or Alive	5
Cortie Crayke	Gerald Albright	4
Buckie Bleibaum	The Panoply Academy	4
Cherri Doick	On Broken Wings	3
Nev Hardware	Xymox	3
Zena Frickey	Leng Tch'e	3
Ricky De Bernardis	Free Kitten	3
Corabella Joel	Jahn Teigen	3
Rancell Ailsbury	Proyecto Uno	4
Nancee Flageul	Jimmy Ruffin	4
Ignacius Rangeley	Ozric Tentacles	4
Charo Glowinski	Arthur Lyman	3
Dion Knee	Dallas Symphony Orchestra	4
Stevy Fleetham	David Bromberg	4
Ulberto Heyns	Jump5	4
Gabi Charters	Mônica Salmaso	3
Ravi Hecks	Les McCann	3
Libby D'Avaux	Craig David	4
Lemmy Lapham	Cledus T. Judd	4
Towny Moncaster	Rush	4
Milli Pybus	23 Skidoo	3
Alix Jaulme	Cypress Hill	4
Sherline Enric	Sieges Even	4
Dianne Risebarer	Nnenna Freelon	3
Mehetabel Mathonnet	Gloria Gaynor	3
Waldon Duckwith	Run Level Zero	3
Niki Hiseman	The Gamits	3
Baird Casella	Jel	3
Chalmers Torre	Crooked Fingers	3
Mallory Duthie	Caliban	4
Fiorenze Klimkovich	Robbie Fulks	4
Darnell Sulter	The Jet Set	4
Candide Kinnard	The Golden Gate Quartet	3
Kippie MacAlinden	Billy Cobham	3
Taylor Candelin	Caedmon's Call	5
Elwira Simonetti	Koufax	4
Beatrice Reoch	Gerald Albright	4
Binnie Sharma	Howlin' Wolf	4
Elisabet Osichev	Nnenna Freelon	3
Missy Ableson	Deerhoof	5
Jocko Borell	Alphawezen	4
Lucienne Coltman	John Surman	4
Marcellina Ofener	The Andrews Sisters	3
Vite Mouncey	Prince Po	4
Rriocard Guerreru	The Turtles	3
Stearn Van der Merwe	Frankie Valli & The Four Seasons	4
Brittani Ellicombe	Horace Silver	4
Ardyth Florez	Bruce Dickinson	4
Vito Addionizio	Here And Now	3
Harwell Dallmann	Gabor Szabo	3
Leia Gellert	Primal Fear	4
Micah Godfrey	Pet Shop Boys	3
Artemis Kyte	Shirley & Lee	4
Starlene Stonbridge	The Andrews Sisters	3
Gard Huddle	Ismael Serrano	4
Hilly Lucian	The Golden Gate Quartet	3
Perry Bowld	Jorge Ben Jor	4
Anya Laidel	Charles Mingus	5
Emmanuel Ovendon	Suzy Bogguss	3
Theodor Goodrum	Frankie Valli & The Four Seasons	4
Maureene Meardon	Caedmon's Call	4
Bennie McAllen	Django Reinhardt	3
Lamar Shearsby	Nnenna Freelon	3
Jocko Hammor	System F	4
Orv Moat	Jean-Michel Jarre	5
Neale Dallicoat	Dimentia 13	4
Cherie Donati	Bennie Moten's Kansas City Orchestra	4
Rudyard Dibson	The New Birth	3
Manuel Sealand	Norman Brown	4
Joanie Fleckno	Jump5	4
Reamonn Reignard	Sepultura	3
Aubert MacKeague	Freddie & The Dreamers	4
Penelope Smale	The Bad Plus	4
Neilla Baythorp	Toto	3
Terrance Sherbrook	George Acosta	4
Kassey Djurevic	Ozric Tentacles	4
Alyda Toogood	Moonbeam	4
Benedikt Crowdy	Sepultura	3
Armstrong Ballingal	Frankie Valli & The Four Seasons	5
Alessandro Delmonti	Hey Negrita	3
Shandee Josilevich	Bodo Wartke	4
Roy Rentoll	Edith Márquez	3
Eydie Luckie	Mason Williams	3
Malory Vauls	dd/mm/yyyy	3
Evin Boshier	Cab Calloway	3
Haywood Stock	Tom Tom Club	4
Claretta Longden	Canvas Solaris	4
Windham Maxwaile	Craig David	4
Arney L'Episcopi	José Mercé	4
Dani Yurchishin	Bethany Dillon	3
Evyn Henke	Temposhark	4
Madison Hamlett	Proyecto Uno	3
Karel Whales	Téléphone	6
Mary Welberry	The Andrews Sisters	3
Kingsley Franciottoi	The Andrews Sisters	3
Velvet Spriggen	Lucio Dalla	3
Ernesto Withams	Less Du Neuf	3
Reinaldos Dungey	Cab Calloway	3
Simmonds Cholomin	Rauli Badding Somerjoki	4
Sarah Bartosinski	East Side Beat	3
Eric Juggings	The Pointer Sisters	5
Eugenius Baudoux	Bethany Dillon	4
Niel Klulisek	Crooked Fingers	3
Tracey Finnigan	Pet Shop Boys	3
Mei MacConnel	Velocity Girl	4
Gratia Daniell	Alphawezen	4
Hermie Epton	Diam's	4
Kaiser Shiell	Deerhoof	3
Mahmud Tune	Carl Perkins	4
Ax Dumphries	Lil' KeKe	3
Hallsy Doughill	a-ha	4
Ingeberg Kibbye	Téléphone	4
Darren Plumtree	Cab Calloway	4
Terra Fetherstonhaugh	Blackmore's Night	4
Michal Morforth	Duke Ellington	3
Mariam Perin	Boubacar Traoré	4
Doralyn Geggie	The-Dream	3
Loydie Simcock	Waylon Jennings & Willie Nelson	3
Lena Milksop	"Earth	4
Charmaine Jarrel	Proyecto Uno	3
Nell Opdenorth	Krishna Das	4
Gardy Jerche	Freddie & The Dreamers	5
Rodrique Lemmer	Count Basie Big Band	3
Mannie Crufts	Pet Shop Boys	3
Ailey Peppard	Os Travessos	4
Moyra Tarren	Sepultura	3
Ethelin Gorger	José Mercé	4
Wilek Swanbourne	Teresa Brewer	3
Sadye Gallety	Mahalia Jackson	4
Edgard Paffitt	The Alan Parsons Project	3
Godiva Grason	The Golden Gate Quartet	4
Stefa Guest	Tre Allegri Ragazzi Morti	4
Engracia O'Heffernan	Worlds Apart	4
Novelia Vittore	Suzy Bogguss	4
Wilden Hunnisett	The Duke Spirit	3
Sylas Arpin	Suzy Bogguss	4
Davey Rushbrooke	Jimmy Somerville	3
Bil Aim	DJ Vadim	4
Erika Frary	Leatherface	3
Lionel Broune	Raw Power	4
Cori Aingell	Dallas Symphony Orchestra	5
Rosene Fursse	Bradley Joseph	4
Noell Danes	Brad Paisley	5
Hamlen Bolland	Brad Paisley	4
Kristopher McKag	Scott Joplin	4
Ingeborg Tuting	Howlin' Wolf	3
Blake Wooland	Smokey Robinson and the Miracles	4
Patti McManamon	Boubacar Traoré	3
Pietro Amey	Téléphone	5
Edwina Grenshiels	Deerhoof	4
Gauthier Josipovitz	Toto	4
Dorothee Whitecross	Cledus T. Judd	3
