Muffin Fern	Charles Schillings	3
Cheri Kalvin	Luna	5
Carine Han	Horace Silver	3
Fletcher Cutmore	Jan Hammer	3
Jock Hubery	Brad Paisley	4
Leonanie Thurston	The Alan Parsons Project	3
Benito Fabri	José Mercé	4
Erasmus McNae	Pete Berwick	4
Timmy Jenik	Fragma	3
Gene Stanlake	Discipline	3
Farrel Jessope	Earth  Wind & Fire	4
Guilbert McNee	Rush	4
Mabelle Ferrero	Fightstar	4
Claus Staddon	Lucio Dalla	3
Kristo Coonihan	Jimmy Ruffin	5
Izzy Gonzalvo	dd/mm/yyyy	3
Griffith Allwood	Galactic Cowboys	4
Emilee Ferrulli	The Herbaliser	4
Erminie Taffarello	Tilly and the Wall	4
Cary O'Rourke	Tiles	4
Bret Peevor	Primal Fear	4
Andy Aplin	Proyecto Uno	3
Ilyssa Ebbins	Georgie Fame	4
Caroline Meiklem	Reverend Horton Heat	4
Junina Antczak	Vince Gill	3
Sholom Yule	Gloria Gaynor	3
Horace Stone Fewings	Julie London	3
Cami Crampin	The Sentinals	3
Nelson Tuley	Otis Rush	5
Kendre Limmer	a-ha	5
Jammie Devenny	Bryan Adams	5
Abelard Conway	Articolo 31	3
Brendan Ditter	The Pointer Sisters	3
Vick Josum	Rush	3
Charlot Everal	The Andrews Sisters	3
Marcello Lavarack	Frankie Valli & The Four Seasons	5
Sloane Bolt	Ozric Tentacles	4
Atalanta O'Concannon	Blind Melon	4
Byrom Caress	Dan Deacon	5
Fredia Jeanon	Charles Mingus	4
Orsola Damarell	Katherine Jenkins	3
Ulises Kobpac	Vital Remains	5
Bryan McConnulty	Dan Deacon	4
Darryl Westrope	Diam's	3
Terza Duckit	23 Skidoo	3
Adriena Balnave	Slayer	5
Ellsworth Keirl	Miquel Brown	4
Teddy Cahill	Sidonie	4
Emeline Sammon	Krishna Das	4
Henrietta Petrollo	The Five Keys	3
Manda Wigfield	Queen	3
Lorianne Mettericke	The Golden Gate Quartet	3
Lyell Mantha	Mory Kanté	3
Dario Lyosik	Fightstar	3
Jessie Gerrens	Tom Tom Club	3
Vilhelmina Ibberson	Burl Ives	4
Joyous Hazlewood	Ratos de Porão	4
Norah Gutridge	Vanden Plas	4
Brice Flucker	Deerhoof	4
Morris Haszard	Career Suicide	4
Jeri Adamovitch	Right Said Fred	4
Merrily Mitcham	Issa Bagayogo	4
Lorrin Snazle	John Klemmer	4
Noellyn O' Culligan	Suns of Arqa	3
Anselm Haps	Bryan Savage	3
Fee Suffield	Jorge Ben Jor	3
Alexandros Caddens	Solomon Burke	3
Glori Ponder	Bryan Adams	4
Freeman Shirtcliffe	Mickey Gilley	4
Weider Echalier	Kinito Méndez	5
Cecil Frie	Nnenna Freelon	3
Eustace Wickardt	Eppu Normaali	4
Donetta Georgeou	Bass Junkie	4
Siward Petley	De/Vision	3
Alexis Sedgemond	Os Travessos	3
Pietro Burbank	Grateful Dead	4
Terra Lapree	Pablo Francisco	3
Hana Bastone	Howlin' Wolf	4
Findley Yitzhok	Stroke 9	4
Giff Philippet	Lawnmower Deth	3
Barnabas Ram	Queen	3
Alonso McKague	The Golden Gate Quartet	4
Dix Elkins	Edge of Sanity	4
Brigg Morford	Psyche	3
Abbi Chidlow	Art Tatum	3
Veradis Belhome	Pet Shop Boys	5
Ernest Murthwaite	Diam's	3
Benji Knath	Bethany Dillon	5
Dulciana Gouinlock	Martyr AD	4
Land Ivkovic	Idlewild	5
Zebadiah Dobble	Ozric Tentacles	3
Davita Dawidowitsch	Tiffany	3
Clerkclaude Barnewell	24-7 Spyz	4
Ashia Denecamp	La Casa Azul	4
Martainn Lghan	Jimmy Ruffin	3
Onida Mullord	Bethany Dillon	3
Evonne Greeve	Edda	3
Ced Kybert	Ethel Waters	3
Fianna Knights	Horace Silver	4
Vinnie Smout	Pet Shop Boys	4
Henryetta Reville	Warne Marsh	5
Blinni Epilet	Jackie McLean	3
Merrile Marc	Borknagar	4
Kordula Mattityahou	Nena	5
Frannie Remirez	Horace Silver	3
Ingmar Donalson	a-ha	4
Cathee Rohmer	Bryan Savage	3
Zita Leake	23 Skidoo	3
Jen Iacobini	Samantha Fox	4
Karna Bruhnsen	Samantha Fox	3
Dud Chilles	mind.in.a.box	3
Tucky Darragon	Georgie Fame	4
Sim Baythorp	Perry Como	4
Andros Goding	Rush	3
Shamus Pritty	The Christians	3
Tadio Bertenshaw	Jimmy Ruffin	3
Lilian Derwin	Alkaline Trio	3
Catarina Cancellor	The Andrews Sisters	4
Tamra Bleakley	JT the Bigga Figga	3
Demott Sellens	Raw Power	3
Clarence Middlemist	Narnia	6
Nick Kobke	Primal Fear	3
Ricky Clara	Edith Márquez	4
Aurel Clausen-Thue	The Turtles	4
Starr Maccari	Jimmy Ruffin	3
Joete Shergill	Luna	5
Kerrie Stutt	Mediæval Bæbes	4
Bridie Newbegin	Lil' KeKe	4
Christine Wardingly	Nena	4
Jerrilyn Jefford	Mike Oldfield	5
Bridie Woolfall	Pet Shop Boys	4
Dianemarie Webling	Dynamix II	4
Haskell Peskin	DJ OGI	4
Hal Jados	Bløf	4
Zaccaria Nehl	Mass Hysteria	3
Filia Poynser	Narnia	4
Nils Blackesland	Bruce Dickinson	4
Margo Mc Pake	Reverend Horton Heat	5
Hazel Entissle	Subtitle	4
Jillane Barlace	Horace Silver	3
Myrtia Sword	Howlin' Wolf	4
Cory Taverner	Fertile Ground	3
Damien Loudyan	Pet Shop Boys	3
Vivie Enbury	Okkervil River	4
Gabriele Stood	Smokey Robinson and the Miracles	3
Katerina Chaddock	Causa Sui	3
Parker Nattrass	The Walkabouts	3
Prudi Symms	Perry Como	3
Jehanna Szreter	The Twilight Singers	3
Angelique Scown	Caedmon's Call	4
Angie Sheerin	Caliban	6
Patrick Meale	Third Day	4
Catie Boynton	Articolo 31	3
Nyssa Ferminger	Burl Ives	4
Dougy Cancott	Gerald Albright	4
Hiram Quare	Django Reinhardt	4
Bord Dron	Morrissey	4
Kirsti Goulstone	Howlin' Wolf	6
Lennie Grishagin	Frankie Valli & The Four Seasons	4
Tirrell Whittle	Hot Lips Page	4
Dolorita Glaysher	Earth  Wind & Fire	3
Kalle Muscat	Nnenna Freelon	3
Sonia Hughson	Da Weasel	3
Danya Zuppa	The Beautiful South	4
Merwin Cosby	Fightstar	3
Berny Thridgould	System F	4
Ervin Bowker	Adolescents	4
Lancelot Frankton	Ayria	3
Lilith Dossetter	Elis Regina	4
Amelita Emmerson	Lil' KeKe	4
Eulalie Alesbrook	Django Reinhardt	4
Margot Hadgraft	Sonic Youth	4
Jone Bonnefin	Bruce Dickinson	4
Danya Fyall	Reverend Horton Heat	5
Alameda Ashmole	65daysofstatic	4
Boycey Durrance	Stroke 9	3
Nertie Kivell	Blackmore's Night	4
Lucie Haking	Suns of Arqa	3
Colly Leese	Howlin' Wolf	3
Teddie Palumbo	Morrissey	4
Dukie Melchior	Fightstar	3
Doy Loude	Frankie Valli & The Four Seasons	4
Janos Simanenko	Grateful Dead	3
Imelda Bidewel	The Andrews Sisters	4
Arther Beeton	Cab Calloway	3
Nikki Gladyer	Dynamix II	3
Buddy Arrow	The Coasters	5
Carolyne Atherton	Cab Calloway	4
Craggy Drage	Jean-Michel Jarre	4
Suzi Canny	Rush	3
Ibrahim Middle	Luna	3
Delmore Marcome	Cypress Hill	3
Jarib Peter	Vince Gill	3
Teresita Murra	Caedmon's Call	3
Humfried Gillis	Cypress Hill	4
Lina Wreath	Wanda Jackson	5
Bertha Brownsall	BuRo Feat Tiff Lacey	3
Thatch Rea	The Turtles	3
Prentiss Bear	DC Talk	3
Garrett Cammocke	The Louvin Brothers	4
Daisie Feak	John McDermott	4
Alida Bolliver	Howlin' Wolf	3
Thomasine Glasheen	Brigitte Fontaine	4
Evin Flement	Jimmy Ruffin	4
Marybelle Kenneford	Fightstar	3
Ashla Hartopp	Duke Ellington	4
Noel Trowsdall	The Hold Steady	4
Luigi Steed	Bryan Savage	3
Jamal Oldaker	The String Cheese Incident	3
Bucky Poytheras	James Gang	4
Aarika Bulmer	Horace Silver	4
Hope Stoad	Beat Dominator	4
Jonas Burstowe	Pet Shop Boys	3
Jedd Brothwell	Frankie Valli & The Four Seasons	4
Dylan Veneur	Smokey Robinson and the Miracles	3
Silvanus Baraclough	Perry Como	4
Russell Bakey	Solomon Burke	5
Shani Lowseley	Benassi Bros.	4
Sharia Spleving	Pete Seeger	5
David Drain	East Side Beat	3
Tod Breewood	Galactic Cowboys	3
Brnaba Lanfranchi	New Edition	3
Marjie Salvage	Necro	3
Emelina Egdal	Les McCann	4
Austen Lerigo	Ozric Tentacles	4
Claudelle Laycock	Frank Gambale	4
Penni Dowry	Julie Andrews	4
Basile Welham	Chuck Loeb	4
Merrielle Danter	Jorge Ben Jor	3
Fernanda Sancho	Psyche	3
Lanie Rorke	The Four Aces	4
Ilise Woolforde	Julie London	3
Xever Edgcombe	Bass Junkie	3
Perren Wheatland	Fate	4
Christoper Davsley	Samantha Fox	4
Cecilia Joyson	Smokey Robinson and the Miracles	4
Judas Bodycombe	Stormwitch	4
Caddric Bisiker	The Wolfgang Press	4
Jaymie Needham	Toto	3
Jacquette Bingall	Perry Como	5
Cammy Coarser	Killa Kela	4
Hale Porcas	Gas Huffer	4
Anthiathia Tonnesen	Johnny Tillotson	4
Krista Charlwood	Steve Hillage	4
Lenee Leach	John McDermott	4
Lock Salatino	Pet Shop Boys	3
Bee Pretswell	Tower of Power	4
Amie Endricci	Debbie Gibson	3
Dahlia Wyborn	Greg Brown	3
Thaine Harwood	Orphaned Land	4
Aron Shutle	The Gamits	4
Lida Smickle	Frankie Valli & The Four Seasons	4
Berkly Jansik	Josh Freese	4
Cass Woodington	Primal Fear	4
Lionel Trenholme	Adolescents	4
Yuri Perigo	Cypress Hill	4
Talbert Bellanger	Suzy Bogguss	3
Moria Godbert	Pet Shop Boys	3
Riva Vango	Samantha Fox	3
Winfield Shawe	The Paragons	4
Zuzana Lace	Intro	4
Mel Geldeard	Nena	5
Waneta Rosenstock	The Louvin Brothers	4
Prisca Peck	The Andrews Sisters	3
Avie Boyland	Rosie Thomas	3
Dorie Hegges	Sidonie	4
Ursa Jessard	Julie London	6
Tessy Yeldham	Jimmy Ruffin	3
Ryley Gowrie	The Golden Gate Quartet	4
Hedy Wooles	Earth  Wind & Fire	3
Neville Manie	Stretch Arm Strong	3
Thadeus Screaton	Bennie Moten's Kansas City Orchestra	3
Cora McParland	Django Reinhardt	4
Jae Morrice	Samantha Fox	4
Dagny Cornford	Rush	3
Gayle Meates	Edith Márquez	3
Filia Vannar	Idlewild	3
Matty Arnke	Rush	4
Flss Kern	Wizzard	3
Beatrice Frudd	Escape The Fate	3
Maris Di Angelo	Dead Or Alive	4
Etan Balog	The Beautiful South	4
Ham Gibbard	Pierangelo Bertoli	3
Melisa Calderon	Loose Ends	5
Patricia Hriinchenko	Bruce Dickinson	4
Vi Kroon	Curtis Salgado	4
Moria Lovstrom	Sinéad O'Connor	3
Bab Polet	Shirley Brown	3
Marcelia Fulun	Daughtry	3
Kenny Boeck	Fletcher Henderson	3
Madelena Chiverton	Chris Botti	3
Joanna Minshull	Black Oak Arkansas	3
Trix Lethem	Fanny	5
Heloise Tuohy	Deerhoof	5
Sig Stockow	Howlin' Wolf	5
L 	Yo La Tengo	4
Seth Blacker	Eat Static	5
Mikaela Renouf	Miquel Brown	4
Burg Butterley	The Style Council	4
Brock Fitzroy	Cab Calloway	4
Urbanus Tarrier	Omega	4
Kayley Juares	Jimmy Ruffin	4
Marietta Leisman	a-ha	4
Thornie Demcak	Billy Cobham	3
Dante Southcombe	Mechanical Poet	3
Emelita Matteoli	The Andrews Sisters	3
Chandra Ferriday	Morrissey	4
Tripp Solleme	Bass Junkie	4
Belia Arsey	Sly & The Family Stone	4
Tore Shevels	Die Hunns	3
Shae Commin	Loose Ends	5
Baxy Edmondson	Mike Oldfield	4
Adaline Daniello	Jorge Ben Jor	3
Agace Hallward	Dot Allison	4
Pen Stevings	Esther Phillips	3
Brendis Kett	Django Reinhardt	4
Penelope Oman	Spring Heel Jack	4
Jarvis Figger	Vince Gill	3
Meg Tye	Horace Silver	4
Sybil Askey	Lil' KeKe	3
Alfi Ilyenko	Burl Ives	5
Niccolo McNiff	Johnathan Rice	3
Corny Moro	Alvin And The Chipmunks	4
Budd Beebee	Horace Silver	3
Cointon Jillis	Cledus T. Judd	4
Gardy Stickford	Hank Snow	3
Rae Scanterbury	Sly & The Family Stone	5
Dorotea Winnister	Less Du Neuf	4
Ewart Grunnill	Suzy Bogguss	3
Bentlee Naisey	Brad Paisley	3
Evvie Klimkov	The Wolfgang Press	4
Kristien Crichmere	Lena Horne	5
Neale Brabban	Eat Static	3
Virgil Chesterfield	...and Oceans	4
Sydel Reuben	Pete Berwick	4
Cybill Licas	Suzy Bogguss	3
Pacorro Mosson	Queen	4
Yehudi Tetlow	Miquel Brown	4
Nap Whybray	Alphawezen	4
Golda Baumaier	David Bromberg	4
Alfonse Franzewitch	Bryan Adams	4
Domeniga Butter	Jane Olivor	3
Conrad Lum	Foetus	3
Dev Jakubczyk	Burl Ives	4
Agretha Rowbottam	Sonic Youth	3
Kenneth Shewen	Turbonegro	4
Winfred Echalier	Rush	3
Chelsea Whittuck	Jump5	5
Fonsie Langelaan	a-ha	4
Elsi Kapelhoff	Sepultura	4
Reggie Erasmus	Pet Shop Boys	4
Eddie Haggerstone	AUX 88	5
Joel Eastop	Bryan Savage	4
Lezlie Parsonage	Warren Hill	4
Dalli Blincow	Primal Fear	4
Tonia Nutting	Jimmy Ruffin	4
Phillida Jeacop	Run Level Zero	3
Ginger McGreil	Jackie McLean	3
Ruperta Curragh	Cypress Hill	5
Tannie Docksey	Samantha Fox	3
Kirby Greensall	Queen	3
Fritz Consterdine	Jimmy Ruffin	4
Caye Senogles	Samantha Fox	3
Sharia Streader	The Golden Gate Quartet	4
Ginelle Leggat	The Andrews Sisters	6
Sunny Potier	Téléphone	3
Kathryne Lorrimer	Nena	3
Shalom Neely	Bryan Adams	4
Bendite Hodjetts	The Bear Quartet	4
Ninnette Bointon	Hank Snow	4
Cleveland Reolfo	Bodo Wartke	4
Marigold Hurich	Robert Cray	3
Roddie Woolward	Pet Shop Boys	3
Austin Atteridge	Excel	5
Joanne Medlen	The Four Aces	4
Yul Prati	Earth  Wind & Fire	4
Barbabas Tredgold	Burl Ives	4
Camella Duddan	The Bad Plus	3
Yehudi Barber	Fat Freddy's Drop	3
Hazlett Kuller	Suzy Bogguss	4
Guilbert Covet	Medina Azahara	4
Timothea Dahlback	Norman Brown	4
Roze Rosenhaupt	Lucio Dalla	3
Peyter Maskelyne	Slayer	4
Bancroft Stack	PMMP	4
Lesley Skett	Rush	4
Rockey Esmonde	Ozric Tentacles	5
Elissa Poe	Jim Lauderdale	4
Faustina Mathelin	Sly & The Family Stone	4
Beatrix Witherup	Frankie Bones	3
Avictor Michael	Pet Shop Boys	4
Katuscha Escale	Clarence Carter	4
Martin Runnett	Wanda Jackson	4
Barnabas Fishly	Luna	4
Worthy McRuvie	Basil Poledouris	4
Carleton Berriman	Queen	3
Tate Bangle	Les McCann	3
Ronni Onion	The Thrown Ups	4
Alfie Yuryaev	Bryan Savage	3
Corette Bathoe	Cypress Hill	4
Carlynne Barnham	Chris Thile	3
Kirby Gatlin	The Panoply Academy	4
Willard Zanre	Temposhark	3
Birgitta Heaney`	Cypress Hill	4
Bastien Adnams	Sly & The Family Stone	4
Padriac Titherington	Adham Shaikh	5
Wheeler Goodings	Luna	3
Hussein Dewsbury	LCD Soundsystem	4
Kaitlin Gotcher	Daniele Silvestri	3
Micaela Fell	Count Basie Big Band	3
Darin McCreath	Jane Olivor	4
Margareta Orpen	Amber	4
Natty Picot	Bethany Dillon	4
Bordy Edgeley	Yma Sumac	4
Eryn Brame	East Side Beat	4
Petey Jaggli	Gregor Samsa	2
Candy Feaveryear	Idlewild	4
Siffre Papachristophorou	Jimmy Ruffin	3
Malachi Marder	Wilbert Harrison	3
Catherina McMenemy	Lil' KeKe	5
Nanni Tiptaft	The Style Council	5
Tammie O'Lagene	Orson	3
Ailbert Aarons	King Harvest	3
Giorgia Belcham	Téléphone	3
Hayyim Hawtry	Bryan Savage	4
Hube Zarfati	Tony Rice	3
Carlotta Waltho	Clarence Carter	4
Dayna Bierling	The Wolfgang Press	4
Derward Ostler	Nightrage	4
Ruth MacHarg	Jimmy Ruffin	3
Jonah Jeratt	Smokey Robinson and the Miracles	4
Isaiah Curry	The String Cheese Incident	4
Lemmie Ounsworth	Deerhoof	6
Hamel Gerriet	Kyuss	3
Kalindi Johannes	Fred Buscaglione	3
Bethany Webby	a-ha	5
Marne Alessandrini	mind.in.a.box	3
Danna McAdam	Steve Hillage	4
Vin Slot	Billy Cobham	3
Butch Shovel	Jimmy Somerville	3
Ringo Pedican	Loose Ends	5
Kerianne Print	Pet Shop Boys	4
Richardo Laxe	Horace Silver	4
Nils Carlon	Bryan Savage	3
Godfry Dran	Marc Anthony	3
Lacie De Launde	a-ha	5
Booth Lukehurst	Primal Fear	4
Winonah Pashenkov	The Pointer Sisters	3
Gypsy Jurczik	Vanden Plas	4
Udell Giacoppoli	Ozric Tentacles	4
Roscoe Domeny	PMMP	4
Laurella Houlaghan	Pet Shop Boys	3
Rhonda Wahner	Earth  Wind & Fire	4
Meggi Proback	Tino Casal	4
Baily Snaddin	Jacob Fred Jazz Odyssey	4
Alisha Dabinett	The Golden Gate Quartet	3
Mavra Bouskill	Mr. Shadow	3
Rachelle California	Die Hunns	4
Sabrina Blei	Samantha Fox	4
Blancha Panas	Herbie Mann	4
Sim Dust	Earth  Wind & Fire	3
Cyril Paulton	Phonique	3
Roddy Lattie	Craig David	4
Aloysia Malone	Sakis Rouvas	4
Tanhya McIlharga	Lucio Dalla	3
Guido Dominicacci	Mory Kanté	4
Lonee Purton	Raw Power	4
Gladi Whorall	Junior Murvin	3
Arabella Lougheed	The Alan Parsons Project	4
Sharona Dunstall	Primal Fear	3
Pepi Locket	The Four Aces	4
Blaire Blount	Frankie Valli & The Four Seasons	4
Abel Hutable	Frankie Valli & The Four Seasons	4
Kalinda Iacovini	Sieges Even	3
Carlen Peetermann	The Bamboos	3
Chas Burris	Absolute	3
Tan Churchard	Frankie Valli & The Four Seasons	5
Dorry Itzik	Carcass	4
Lari Bellham	The Turtles	4
Thurstan McKenna	Ozric Tentacles	6
Ignace Usher	Eric Dolphy	4
Derry Watson-Brown	Kristofer Åström & Hidden Truck	4
Konstanze Hansen	Loose Ends	4
Rozella Langworthy	DJ Vadim	4
Matty Rann	Controlled Bleeding	3
Bobbie Ballham	Bryan Savage	3
Bone Loughney	Grateful Dead	3
Shirlee Soppit	Clarence Carter	3
Jacinthe Miquelet	Sepultura	3
Avivah Wordsworth	Pete Seeger	4
Tomkin Tidbold	Wilbert Harrison	3
Basilius Hatfield	Django Reinhardt	4
Hollie Lavington	Chuck Loeb	4
Benyamin Lantry	Fanny	4
Birgit Bum	Primal Fear	4
Marlena Hallock	Cab Calloway	3
Delmer Okenden	Loose Ends	4
Falito Henrichsen	Loose Shus	3
Anna-maria MacRanald	Lena Horne	4
Sibley Harewood	Garden Variety	3
Alissa Tellett	Frankie Valli & The Four Seasons	4
Constanta Huxtable	Machine Head	4
Ab Strippling	dd/mm/yyyy	3
Jamill Cayford	Jimmy Rushing	4
Gaston Allsobrook	The Wolfgang Press	4
Bruce Gutherson	Benassi Bros.	4
Delphine Wawer	Bruce Dickinson	3
Boyce Gallager	Primal Fear	3
Shelton Klebes	Inkubus Sukkubus	5
Kerby Bricknell	Fragma	3
Martguerita Fursse	Pet Shop Boys	4
Beauregard Ceney	Mis-Teeq	3
Collete Robillart	Suns of Arqa	3
Dulce Hryskiewicz	Pamela Williams	4
Gladi Thow	Horace Silver	3
Packston Christie	Third Day	4
Reggi Duling	Bethany Dillon	4
Marvin Pietrowski	Cypress Hill	5
Murray McReidy	Rachel Stevens	3
Randall Hackinge	Happy Apple	3
Nanon Edmeads	Мумий Тролль	4
Sonya Shalders	Rush	3
Kattie Duddan	T-Connection	4
Willdon Buxam	Jimmy Ruffin	4
Misha Diwell	Usurp Synapse	4
Jessee Abraham	Sam Bush	4
Margie Plessing	Horace Silver	3
Malynda Drever	Delerium	4
Berti Jarvis	Sonny & Cher	4
Kelly Larrie	JT the Bigga Figga	3
Jerad Cowthart	Edith Márquez	3
Del Drewett	PMMP	3
Morton Baythorp	Sav Killz	3
Jard Reilingen	The Pointer Sisters	4
Ella Nathan	D-Code	4
Emogene Viveash	Oumou Sangare	4
Glynnis Dronsfield	Horace Silver	4
Sheffield Attfield	Howlin' Wolf	5
Dwight Waddam	TTC	4
Silva Eginton	Blind Melon	3
Lilla Killock	Howlin' Wolf	4
Grete Savell	...and Oceans	3
Stanley Burnett	mind.in.a.box	3
Ulrike Secrett	65daysofstatic	4
Audre Targett	Coyote Oldman	3
Monro Morrilly	Jorge Ben Jor	3
Rafael Spanswick	Jimmy Ruffin	3
Bernice Maroney	Narnia	3
Maximo Gleder	The Andrews Sisters	4
Hettie Shrubb	Boubacar Traoré	3
Dorie Wyllcock	Sly & The Family Stone	4
Marga Maclaine	Wilbert Harrison	3
Shelley Kegan	Rush	3
Martie Dewhurst	Django Reinhardt	4
Denny Crosston	Jacob Fred Jazz Odyssey	3
Glenden Bore	Da Weasel	4
Giffie Densie	Gloria Gaynor	4
Rodrique Moff	Memphis Slim	4
Cybil Franciotti	Georgie Fame	4
Pat Chew	Love Me Destroyer	4
Irv Riccio	Vanden Plas	4
Mitzi Duchart	Dynamix II	4
Abdul Brisco	Sepultura	3
Nomi Toomey	a-ha	3
Danyette Eaglesham	Miquel Brown	4
Constanta Loughman	The Hoax	3
Renaud Fitzroy	The Idan Raichel Project	3
Rey Le Estut	The Coasters	4
Callie Chugg	The Pointer Sisters	4
Chrissie Caherny	Mediengruppe Telekommander	4
Ashely MacIlurick	Jimmy Ruffin	3
Klarika Nelson	iiO	4
Hal Mulvey	Blind Melon	3
Augie Kittiman	Ozric Tentacles	3
Nataniel Dast	Howlin' Wolf	3
Sarena Millett	Gloria Gaynor	4
Rayna Achurch	The Andrews Sisters	4
Lutero Dimanche	Cab Calloway	4
Consuela Hunter	Fightstar	3
Waverly Walford	MC Eiht	4
Rufus Gawler	Goulasch Exotica	3
Normie Whatford	Carlos Chaouen (F)	3
Merry Ferrant	The Andrews Sisters	3
Vincents MacMenamin	Merle Travis	4
Amandy Harroway	DJ Food	5
Juieta Dives	23 Skidoo	3
Lauree Mayston	dd/mm/yyyy	3
Torrence Hakking	Raw Power	4
Teirtza Flannigan	Section 25	4
Barrie Eydel	Chris Botti	4
Roby Vaadeland	Stevie B	4
Tanitansy Tootin	Caliban	4
Obie Cripin	Stevie B	4
Darcy Christescu	Okkervil River	3
Karlan Fyndon	Mortification	4
Michaella Lukas	Jimi Tenor	3
Vachel Kimblin	Deerhoof	4
Daniella Portman	Craig David	5
Constantino Delaprelle	Armand Van Helden	3
Patty Cestard	Narnia	3
Reece Karran	Die Sekte	3
Meredeth Stempe	Tiger Stripes	4
Hobie Wellard	Toto	4
Wendy Sheering	LCD Soundsystem	4
Brannon Weaver	Benjamin	4
Barbaraanne Hosten	Luna	4
Lynnelle Floyd	Reverend Horton Heat	5
Martha Counihan	Söhne Mannheims	4
Keefe Wrigley	Lucio Dalla	4
Henrieta McAlindon	Usurp Synapse	3
Griswold Brimm	Earth  Wind & Fire	3
Brier Patriche	Hannah	4
Lorrie Demogeot	Pet Shop Boys	3
Kathie Ohlsen	Bob Lind	3
Caritta Fencott	Django Reinhardt	4
Paulina Plumer	Howlin' Wolf	4
Theodore Klemenz	Jimmy Ruffin	3
Clarisse Anespie	iiO	4
Corny Vanezis	Seven Places	4
Rory Canas	Jakalope	3
Templeton Gareisr	Burl Ives	5
Giuseppe Wabe	Nancy Ajram	4
Sue Darnbrook	Charles Mingus	5
Leontyne Bumpass	Bruce Dickinson	4
Bernardina Cuttler	Bethany Dillon	4
Monika Hardy-Piggin	Alvin And The Chipmunks	4
Aldon Stredwick	Jimmy Somerville	3
Archibold Ketton	The Pointer Sisters	5
Hattie Snozzwell	Sonny & Cher	4
Kaylee Braunlein	Toto	3
Malia Petz	Absolute	4
Katharina Hazard	Gloria Gaynor	3
Alfonse Spain	The Andrews Sisters	4
Leann Porson	Cab Calloway	3
Myriam Dorie	Earth  Wind & Fire	4
Abba Brandoni	Bløf	4
Reggis Currall	Carl Perkins	5
Cyndi Menichelli	Third Day	5
Elmer Falcus	Mike Oldfield	4
Laurene MacDowal	The Andrews Sisters	3
Calvin Ouldred	Julie London	4
Marchelle Chaddock	Sly & The Family Stone	4
Germaine Tottem	Gerald Albright	3
Osgood Ballham	Thunderstone	4
Douglass Hancell	Bryan Adams	4
Damian Camacke	Morrissey	4
Clem Lachaize	Alphawezen	3
Averell Berendsen	The String Cheese Incident	4
Stormie Strete	Foetus	4
Randi Midlane	Mason Williams	3
Cly Dibdale	Fragma	4
Leonerd Welbrock	Téléphone	4
Lila Vellden	Alison Krauss	3
Veriee Burnup	Caedmon's Call	4
Brigitte Philipard	Merle Travis	4
Isobel Sisneros	Yo La Tengo	4
Meredithe Salamon	Primal Fear	4
Arlen Freeborne	Ghislain Poirier	4
Archy Greaterex	Pet Shop Boys	4
Marabel Lewer	Howlin' Wolf	5
Hunt Kearn	Os Travessos	3
Adara Strover	Proyecto Uno	3
Cyrill Forsard	The String Cheese Incident	4
Nissie Bough	Headscan	3
Sharia Duerden	Caliban	4
Natalee Samuels	Basil Poledouris	3
Filmore Jailler	Articolo 31	5
Tobin Charnock	Daughtry	3
Kris Loins	Earth  Wind & Fire	5
Monroe Stroton	The Greenberry Woods	3
Normy Nealand	Gene Farris	3
Gene Poytress	Russ Freeman	3
Gannon Towne	Lil' KeKe	3
Ernaline Brantl	Temposhark	4
Zulema Cogzell	Section 25	4
Bree Porritt	Georgie Fame	4
Sharon Barnewell	Bryan Adams	5
Nanci Le Barre	Free Kitten	4
Micheil Brodway	Bruce Dickinson	4
Justina Garrettson	Curtis Salgado	3
Isidro Jeannequin	Krishna Das	5
Jarred Buckthorp	Jimmy Ruffin	4
Dianne Terzi	The Pointer Sisters	5
Felipe Squire	mind.in.a.box	3
Mervin Cheeney	Charles Mingus	4
Jehu Malins	David Bromberg	4
Margarette Lonsdale	Raw Power	3
Ollie Splevings	Brad Paisley	4
Balduin Hankin	Jean-Michel Jarre	4
Sheeree Gregorace	Daniele Silvestri	4
Jonah Loreit	Staubkind	3
Thadeus Moynihan	The End	3
Jen Vanacci	Johnathan Rice	3
Henrie Cushworth	Shy'm	3
Leonanie Heephy	Queen	4
Lionel Seabert	Inkubus Sukkubus	3
Conney Baulk	Brad Paisley	4
Rozalie Legonidec	Cledus T. Judd	3
Lem Jocic	The Felice Brothers	3
Helge Cammocke	Montgomery Gentry	3
Mohandas Gibbieson	Gas Huffer	4
Issy Ing	Primal Fear	4
Nanete Wiffen	Jan Hammer	3
Charo Craxford	Toto	3
Vinnie Capnerhurst	Ozric Tentacles	4
Leigh Leggin	The Andrews Sisters	4
Sybille Jacobowitz	Third Day	4
Michell Atterley	Shotta	4
Greggory Saveall	Jackie McLean	3
Shalne Beer	Die Sekte	3
Cornie Sinnatt	Burl Ives	4
Valentin Stachini	Slick Shoes	3
Suzy Lawleff	Da Hool	4
Austin Furminger	Sepultura	4
Bill Daly	Psyche	3
Lynnea Quennell	Daughtry	4
Rem Harcombe	Cheer-Accident	4
Arri Merton	Dave Evans	4
Terese Scheffel	The Andrews Sisters	3
Kimball Woodfield	Julie Andrews	4
Naomi O'Sheeryne	John McDermott	5
Adriane Gregoli	Jneiro Jarel	3
Engelbert Shoutt	The Louvin Brothers	4
